ts_recorded,ts_uploaded,obd_rpm,obd_speed,obd_engine_load
2025-05-27T07:45:11.000000Z,2025-05-27T07:45:12.174198Z,0.0,,
2025-05-27T07:45:12.000000Z,2025-05-27T07:45:13.164508Z,0.0,,
2025-05-27T07:45:13.000000Z,2025-05-27T07:45:14.231558Z,0.0,,
2025-05-27T07:45:14.000000Z,2025-05-27T07:45:15.253233Z,0.0,,
2025-05-27T07:45:15.000000Z,2025-05-27T07:45:16.216613Z,0.0,,
2025-05-27T07:45:16.000000Z,2025-05-27T07:45:17.227729Z,0.0,,
2025-05-27T07:45:17.000000Z,2025-05-27T07:45:18.177486Z,0.0,,
2025-05-27T07:45:18.000000Z,2025-05-27T07:45:19.167940Z,0.0,,
2025-05-27T07:45:19.000000Z,2025-05-27T07:45:20.714437Z,0.0,,
2025-05-27T07:45:20.000000Z,2025-05-27T07:45:21.175423Z,0.0,,
2025-05-27T07:45:21.000000Z,2025-05-27T07:45:22.186794Z,0.0,,
2025-05-27T07:45:22.000000Z,2025-05-27T07:45:23.306216Z,0.0,,
2025-05-27T07:45:23.000000Z,2025-05-27T07:45:24.281454Z,0.0,,
2025-05-27T07:45:24.000000Z,2025-05-27T07:45:25.347988Z,0.0,,
2025-05-27T07:45:25.000000Z,2025-05-27T07:45:26.805625Z,0.0,,
2025-05-27T07:45:26.000000Z,2025-05-27T07:45:27.257425Z,0.0,,
2025-05-27T07:45:27.000000Z,2025-05-27T07:45:28.218540Z,0.0,,
2025-05-27T07:45:28.000000Z,2025-05-27T07:45:29.243122Z,0.0,,
2025-05-27T07:45:29.000000Z,2025-05-27T07:45:30.302412Z,0.0,,
2025-05-27T07:45:30.000000Z,2025-05-27T07:45:31.234619Z,0.0,,
2025-05-27T07:45:31.000000Z,2025-05-27T07:45:32.735835Z,0.0,,
2025-05-27T07:45:32.000000Z,2025-05-27T07:45:33.202805Z,0.0,,
2025-05-27T07:45:33.000000Z,2025-05-27T07:45:34.186669Z,0.0,,
2025-05-27T07:45:34.000000Z,2025-05-27T07:45:35.777112Z,0.0,,
2025-05-27T07:45:35.000000Z,2025-05-27T07:45:36.216483Z,0.0,,
2025-05-27T07:45:36.000000Z,2025-05-27T07:45:37.207125Z,0.0,,
2025-05-27T07:45:37.000000Z,2025-05-27T07:45:38.358959Z,0.0,,
2025-05-27T07:45:38.000000Z,2025-05-27T07:45:39.356702Z,0.0,,
2025-05-27T07:45:39.000000Z,2025-05-27T07:45:40.470224Z,0.0,,
2025-05-27T07:45:40.000000Z,2025-05-27T07:45:42.877908Z,0.0,,
2025-05-27T07:45:41.000000Z,2025-05-27T07:45:43.306443Z,0.0,,
2025-05-27T07:45:42.000000Z,2025-05-27T07:45:43.752814Z,0.0,,
2025-05-27T07:45:43.000000Z,2025-05-27T07:45:44.180602Z,0.0,,
2025-05-27T07:45:44.000000Z,2025-05-27T07:45:45.591232Z,0.0,,
2025-05-27T07:45:45.000000Z,2025-05-27T07:45:46.001579Z,0.0,,
2025-05-27T07:45:46.000000Z,2025-05-27T07:45:47.107425Z,0.0,,
2025-05-27T07:45:47.000000Z,2025-05-27T07:45:48.114402Z,0.0,,
2025-05-27T07:45:48.000000Z,2025-05-27T07:45:49.085206Z,0.0,,
2025-05-27T07:45:49.000000Z,2025-05-27T07:45:50.702676Z,0.0,,
2025-05-27T07:45:50.000000Z,2025-05-27T07:45:51.153964Z,0.0,,
2025-05-27T07:45:51.000000Z,2025-05-27T07:45:52.133048Z,0.0,,
2025-05-27T07:45:52.000000Z,2025-05-27T07:45:53.714465Z,0.0,,
2025-05-27T07:45:53.000000Z,2025-05-27T07:45:54.257099Z,0.0,,
2025-05-27T07:45:54.000000Z,2025-05-27T07:45:55.300674Z,0.0,,
2025-05-27T07:45:55.000000Z,2025-05-27T07:45:56.196492Z,0.0,,
2025-05-27T07:45:56.000000Z,2025-05-27T07:45:57.202284Z,0.0,,
2025-05-27T07:45:57.000000Z,2025-05-27T07:45:58.147792Z,0.0,,
2025-05-27T07:45:58.000000Z,2025-05-27T07:45:59.153885Z,0.0,,
2025-05-27T07:45:59.000000Z,2025-05-27T07:46:00.171237Z,0.0,,
2025-05-27T07:46:00.000000Z,2025-05-27T07:46:01.252195Z,0.0,,
2025-05-27T07:46:01.000000Z,2025-05-27T07:46:02.203037Z,0.0,,
2025-05-27T07:46:02.000000Z,2025-05-27T07:46:03.201985Z,0.0,,
2025-05-27T07:46:03.000000Z,2025-05-27T07:46:04.203097Z,0.0,,
2025-05-27T07:46:04.000000Z,2025-05-27T07:46:05.818831Z,0.0,,
2025-05-27T07:46:05.000000Z,2025-05-27T07:46:06.273423Z,0.0,,
2025-05-27T07:46:06.000000Z,2025-05-27T07:46:07.203238Z,0.0,,
2025-05-27T07:46:07.000000Z,2025-05-27T07:46:08.203154Z,0.0,,
2025-05-27T07:46:08.000000Z,2025-05-27T07:46:09.204566Z,0.0,,
2025-05-27T07:46:09.000000Z,2025-05-27T07:46:10.159528Z,0.0,,
2025-05-27T07:46:10.000000Z,2025-05-27T07:46:11.203145Z,0.0,,
2025-05-27T07:46:11.000000Z,2025-05-27T07:46:12.659804Z,0.0,,
2025-05-27T07:46:12.000000Z,2025-05-27T07:46:13.112394Z,0.0,,
2025-05-27T07:46:13.000000Z,2025-05-27T07:46:14.160801Z,0.0,,
2025-05-27T07:46:14.000000Z,2025-05-27T07:46:15.156943Z,0.0,,
2025-05-27T07:46:15.000000Z,2025-05-27T07:46:16.311797Z,0.0,,
2025-05-27T07:46:16.000000Z,2025-05-27T07:46:17.281010Z,0.0,,
2025-05-27T07:46:17.000000Z,2025-05-27T07:46:18.273553Z,0.0,,
2025-05-27T07:46:18.000000Z,2025-05-27T07:46:19.292656Z,0.0,,
2025-05-27T07:46:19.000000Z,2025-05-27T07:46:20.902131Z,0.0,,
2025-05-27T07:46:20.000000Z,2025-05-27T07:46:21.372889Z,0.0,,
2025-05-27T07:46:21.000000Z,2025-05-27T07:46:21.978091Z,0.0,,
2025-05-27T07:46:22.000000Z,2025-05-27T07:46:23.156953Z,0.0,,
2025-05-27T07:46:23.000000Z,2025-05-27T07:46:24.235846Z,0.0,,
2025-05-27T07:46:24.000000Z,2025-05-27T07:46:25.194782Z,0.0,,
2025-05-27T07:46:25.000000Z,2025-05-27T07:46:26.285073Z,0.0,,
2025-05-27T07:46:26.000000Z,2025-05-27T07:46:28.666738Z,0.0,,
2025-05-27T07:46:27.000000Z,2025-05-27T07:46:32.728152Z,0.0,,
2025-05-27T07:46:28.000000Z,2025-05-27T07:46:33.076157Z,0.0,,
2025-05-27T07:46:29.000000Z,2025-05-27T07:46:33.530437Z,0.0,,
2025-05-27T07:46:30.000000Z,2025-05-27T07:46:33.879699Z,0.0,,
2025-05-27T07:46:31.000000Z,2025-05-27T07:46:34.277412Z,0.0,,
2025-05-27T07:46:32.000000Z,2025-05-27T07:46:34.773501Z,0.0,,
2025-05-27T07:46:33.000000Z,2025-05-27T07:46:35.315729Z,0.0,,
