ts_recorded,ts_uploaded,obd_rpm,obd_speed,obd_engine_load
2025-05-27T12:34:11.000000Z,2025-05-27T12:53:46.241927Z,1201,0,49
2025-05-27T12:34:12.000000Z,2025-05-27T12:53:46.653662Z,1201,0,49
2025-05-27T12:34:13.000000Z,2025-05-27T12:53:47.000108Z,1201,0,49
2025-05-27T12:34:14.000000Z,2025-05-27T12:53:47.380261Z,1201,0,49
2025-05-27T12:34:15.000000Z,2025-05-27T12:53:47.777709Z,1215,0,3
2025-05-27T12:34:15.010000Z,2025-05-27T12:53:48.145446Z,1215,0,3
2025-05-27T12:34:16.000000Z,2025-05-27T12:53:48.531505Z,1215,0,3
2025-05-27T12:34:17.000000Z,2025-05-27T12:53:48.915399Z,1215,0,3
2025-05-27T12:34:18.000000Z,2025-05-27T12:53:49.278376Z,1215,0,3
2025-05-27T12:34:19.000000Z,2025-05-27T12:53:51.095538Z,1215,0,3
2025-05-27T12:34:20.000000Z,2025-05-27T12:53:51.821000Z,1215,0,3
2025-05-27T12:34:21.000000Z,2025-05-27T12:53:52.173785Z,1215,0,3
2025-05-27T12:34:22.000000Z,2025-05-27T12:53:52.609456Z,1215,0,3
2025-05-27T12:34:22.010000Z,2025-05-27T12:53:52.991699Z,1229,1,4
2025-05-27T12:34:22.020000Z,2025-05-27T12:53:53.336738Z,1229,1,4
2025-05-27T12:34:22.030000Z,2025-05-27T12:53:53.729658Z,1229,1,4
2025-05-27T12:34:23.000000Z,2025-05-27T12:53:54.093403Z,1229,1,4
2025-05-27T12:34:24.000000Z,2025-05-27T12:53:54.435614Z,1229,1,4
2025-05-27T12:34:25.000000Z,2025-05-27T12:53:54.854350Z,1229,1,4
2025-05-27T12:34:26.000000Z,2025-05-27T12:53:55.220906Z,1229,1,4
2025-05-27T12:34:27.000000Z,2025-05-27T12:53:55.665361Z,1229,1,4
2025-05-27T12:34:28.000000Z,2025-05-27T12:53:56.061860Z,1229,1,4
2025-05-27T12:34:29.000000Z,2025-05-27T12:53:56.435292Z,1229,1,4
2025-05-27T12:34:30.000000Z,2025-05-27T12:53:56.804775Z,1243,2,4
2025-05-27T12:34:30.010000Z,2025-05-27T12:53:57.139054Z,1243,2,4
2025-05-27T12:34:30.020000Z,2025-05-27T12:53:57.582701Z,1243,2,4
2025-05-27T12:34:31.000000Z,2025-05-27T12:53:57.941591Z,1243,2,4
2025-05-27T12:34:32.000000Z,2025-05-27T12:53:58.311114Z,1243,2,4
2025-05-27T12:34:33.000000Z,2025-05-27T12:53:58.664799Z,1243,2,4
2025-05-27T12:34:34.000000Z,2025-05-27T12:53:59.057677Z,1243,2,4
2025-05-27T12:34:35.000000Z,2025-05-27T12:53:59.402235Z,1243,2,4
2025-05-27T12:34:36.000000Z,2025-05-27T12:53:59.782031Z,1243,2,4
2025-05-27T12:34:37.000000Z,2025-05-27T12:54:02.861117Z,1243,2,4
2025-05-27T12:34:37.010000Z,2025-05-27T12:54:03.667804Z,1257,3,4
2025-05-27T12:34:37.020000Z,2025-05-27T12:54:03.989291Z,1257,3,4
2025-05-27T12:34:38.000000Z,2025-05-27T12:54:04.327398Z,1257,3,4
2025-05-27T12:34:39.000000Z,2025-05-27T12:54:04.653970Z,1257,3,4
2025-05-27T12:34:40.000000Z,2025-05-27T12:54:05.004600Z,1257,3,4
2025-05-27T12:34:41.000000Z,2025-05-27T12:54:05.363471Z,1257,3,4
2025-05-27T12:34:42.000000Z,2025-05-27T12:54:05.704805Z,1257,3,4
2025-05-27T12:34:43.000000Z,2025-05-27T12:54:06.210078Z,1257,3,4
2025-05-27T12:34:44.000000Z,2025-05-27T12:54:06.712995Z,1257,3,4
2025-05-27T12:34:45.000000Z,2025-05-27T12:54:07.086769Z,1257,3,4
2025-05-27T12:34:45.010000Z,2025-05-27T12:54:07.437247Z,1271,3,4
2025-05-27T12:34:46.000000Z,2025-05-27T12:54:07.848608Z,1271,3,4
2025-05-27T12:34:47.000000Z,2025-05-27T12:54:08.186724Z,1271,3,4
2025-05-27T12:34:48.000000Z,2025-05-27T12:54:08.533835Z,1271,3,4
2025-05-27T12:34:49.000000Z,2025-05-27T12:54:08.904277Z,1271,3,4
2025-05-27T12:34:50.000000Z,2025-05-27T12:54:09.240666Z,1271,3,4
2025-05-27T12:34:51.000000Z,2025-05-27T12:54:09.598561Z,1271,3,4
2025-05-27T12:34:52.000000Z,2025-05-27T12:54:09.912672Z,1271,3,4
2025-05-27T12:34:52.010000Z,2025-05-27T12:54:10.245134Z,1285,4,5
2025-05-27T12:34:52.020000Z,2025-05-27T12:54:10.615462Z,1285,4,5
2025-05-27T12:34:52.030000Z,2025-05-27T12:54:11.050808Z,1285,4,5
2025-05-27T12:34:53.000000Z,2025-05-27T12:54:11.411726Z,1285,4,5
2025-05-27T12:34:54.000000Z,2025-05-27T12:54:11.762431Z,1285,4,5
2025-05-27T12:34:55.000000Z,2025-05-27T12:54:12.130849Z,1285,4,5
2025-05-27T12:34:56.000000Z,2025-05-27T12:54:12.492171Z,1285,4,5
2025-05-27T12:34:57.000000Z,2025-05-27T12:54:12.936276Z,1285,4,5
2025-05-27T12:34:58.000000Z,2025-05-27T12:54:13.300110Z,1285,4,5
2025-05-27T12:34:59.000000Z,2025-05-27T12:54:13.683450Z,1285,4,5
2025-05-27T12:35:00.000000Z,2025-05-27T12:54:14.058440Z,1285,4,5
2025-05-27T12:35:00.010000Z,2025-05-27T12:54:14.425086Z,1299,5,5
2025-05-27T12:35:00.020000Z,2025-05-27T12:54:14.788261Z,1299,5,5
2025-05-27T12:35:01.000000Z,2025-05-27T12:54:15.156134Z,1299,5,5
2025-05-27T12:35:02.000000Z,2025-05-27T12:54:15.494899Z,1299,5,5
2025-05-27T12:35:03.000000Z,2025-05-27T12:54:15.938228Z,1299,5,5
2025-05-27T12:35:04.000000Z,2025-05-27T12:54:16.273313Z,1299,5,5
2025-05-27T12:35:05.000000Z,2025-05-27T12:54:16.662666Z,1299,5,5
2025-05-27T12:35:06.000000Z,2025-05-27T12:54:17.042007Z,1299,5,5
2025-05-27T12:35:07.000000Z,2025-05-27T12:54:17.835888Z,1299,5,5
2025-05-27T12:35:07.010000Z,2025-05-27T12:54:19.184899Z,1313,6,5
2025-05-27T12:35:08.000000Z,2025-05-27T12:54:20.025180Z,1313,6,5
2025-05-27T12:35:09.000000Z,2025-05-27T12:54:20.424293Z,1313,6,5
2025-05-27T12:35:10.000000Z,2025-05-27T12:54:20.819369Z,1313,6,5
2025-05-27T12:35:11.000000Z,2025-05-27T12:54:21.305697Z,1313,6,5
2025-05-27T12:35:12.000000Z,2025-05-27T12:54:21.807584Z,1313,6,5
2025-05-27T12:35:13.000000Z,2025-05-27T12:54:22.070693Z,1313,6,5
2025-05-27T12:35:14.000000Z,2025-05-27T12:54:22.491199Z,1313,6,5
2025-05-27T12:35:15.000000Z,2025-05-27T12:54:22.961362Z,1313,6,5
2025-05-27T12:35:15.010000Z,2025-05-27T12:54:23.329448Z,1327,7,5
2025-05-27T12:35:15.020000Z,2025-05-27T12:54:23.732454Z,1327,7,5
2025-05-27T12:35:16.000000Z,2025-05-27T12:54:24.390473Z,1327,7,5
2025-05-27T12:35:17.000000Z,2025-05-27T12:54:24.745430Z,1327,7,5
2025-05-27T12:35:18.000000Z,2025-05-27T12:54:25.173093Z,1327,7,5
2025-05-27T12:35:19.000000Z,2025-05-27T12:54:25.540937Z,1327,7,5
2025-05-27T12:35:20.000000Z,2025-05-27T12:54:25.953692Z,1327,7,5
2025-05-27T12:35:21.000000Z,2025-05-27T12:54:26.418498Z,1327,7,5
2025-05-27T12:35:22.000000Z,2025-05-27T12:54:26.838642Z,1327,7,5
2025-05-27T12:35:23.000000Z,2025-05-27T12:54:27.226795Z,1327,7,5
2025-05-27T12:35:23.010000Z,2025-05-27T12:54:27.674264Z,1341,7,5
2025-05-27T12:35:24.000000Z,2025-05-27T12:54:28.098007Z,1341,7,5
2025-05-27T12:35:25.000000Z,2025-05-27T12:54:28.508584Z,1341,7,5
2025-05-27T12:35:26.000000Z,2025-05-27T12:54:28.902477Z,1341,7,5
2025-05-27T12:35:27.000000Z,2025-05-27T12:54:29.721980Z,1341,7,5
2025-05-27T12:35:28.000000Z,2025-05-27T12:54:30.313075Z,1341,7,5
2025-05-27T12:35:29.000000Z,2025-05-27T12:54:30.725032Z,1341,7,5
2025-05-27T12:35:30.000000Z,2025-05-27T12:54:31.092871Z,1341,7,5
2025-05-27T12:35:30.010000Z,2025-05-27T12:54:32.454245Z,1355,8,5
2025-05-27T12:35:30.020000Z,2025-05-27T12:54:32.946045Z,1355,8,5
2025-05-27T12:35:31.000000Z,2025-05-27T12:54:33.323063Z,1355,8,5
2025-05-27T12:35:32.000000Z,2025-05-27T12:54:33.698968Z,1355,8,5
2025-05-27T12:35:33.000000Z,2025-05-27T12:54:34.031137Z,1355,8,5
2025-05-27T12:35:34.000000Z,2025-05-27T12:54:34.408960Z,1355,8,5
2025-05-27T12:35:35.000000Z,2025-05-27T12:54:34.801732Z,1355,8,5
2025-05-27T12:35:36.000000Z,2025-05-27T12:54:36.661718Z,1355,8,5
2025-05-27T12:35:37.000000Z,2025-05-27T12:54:37.647447Z,1355,8,5
2025-05-27T12:35:38.000000Z,2025-05-27T12:54:37.934718Z,1355,8,5
2025-05-27T12:35:38.010000Z,2025-05-27T12:54:38.333551Z,1369,9,6
2025-05-27T12:35:38.020000Z,2025-05-27T12:54:38.708853Z,1369,9,6
2025-05-27T12:35:38.030000Z,2025-05-27T12:54:39.170688Z,1369,9,6
2025-05-27T12:35:39.000000Z,2025-05-27T12:54:39.567623Z,1369,9,6
2025-05-27T12:35:40.000000Z,2025-05-27T12:54:39.962916Z,1369,9,6
2025-05-27T12:35:41.000000Z,2025-05-27T12:54:40.331341Z,1369,9,6
2025-05-27T12:35:42.000000Z,2025-05-27T12:54:40.734526Z,1369,9,6
2025-05-27T12:35:43.000000Z,2025-05-27T12:54:41.177149Z,1369,9,6
2025-05-27T12:35:44.000000Z,2025-05-27T12:54:41.591463Z,1369,9,6
2025-05-27T12:35:45.000000Z,2025-05-27T12:54:41.994305Z,1369,9,6
2025-05-27T12:35:46.000000Z,2025-05-27T12:54:42.376368Z,1383,10,6
2025-05-27T12:35:46.010000Z,2025-05-27T12:54:43.083450Z,1383,10,6
2025-05-27T12:35:46.020000Z,2025-05-27T12:54:43.216793Z,1383,10,6
2025-05-27T12:35:47.000000Z,2025-05-27T12:54:43.631256Z,1383,10,6
2025-05-27T12:35:48.000000Z,2025-05-27T12:54:44.010830Z,1383,10,6
2025-05-27T12:35:49.000000Z,2025-05-27T12:54:44.404230Z,1383,10,6
2025-05-27T12:35:50.000000Z,2025-05-27T12:54:44.760469Z,1383,10,6
2025-05-27T12:35:51.000000Z,2025-05-27T12:54:45.201589Z,1383,10,6
2025-05-27T12:35:52.000000Z,2025-05-27T12:54:45.576350Z,1383,10,6
2025-05-27T12:35:53.000000Z,2025-05-27T12:54:45.962513Z,1383,10,6
2025-05-27T12:35:53.010000Z,2025-05-27T12:54:46.376831Z,1397,10,6
2025-05-27T12:35:54.000000Z,2025-05-27T12:54:46.835275Z,1397,10,6
2025-05-27T12:35:55.000000Z,2025-05-27T12:54:47.272832Z,1397,10,6
2025-05-27T12:35:56.000000Z,2025-05-27T12:54:47.650814Z,1397,10,6
2025-05-27T12:35:57.000000Z,2025-05-27T12:54:48.220337Z,1397,10,6
2025-05-27T12:35:58.000000Z,2025-05-27T12:54:49.014885Z,1397,10,6
2025-05-27T12:35:59.000000Z,2025-05-27T12:54:49.388306Z,1397,10,6
2025-05-27T12:36:00.000000Z,2025-05-27T12:54:49.704514Z,1397,10,6
2025-05-27T12:36:01.000000Z,2025-05-27T12:54:50.049610Z,1397,10,6
2025-05-27T12:36:01.010000Z,2025-05-27T12:54:50.400841Z,1411,11,7
2025-05-27T12:36:01.020000Z,2025-05-27T12:54:50.724083Z,1411,11,7
2025-05-27T12:36:01.030000Z,2025-05-27T12:54:51.090861Z,1411,11,7
2025-05-27T12:36:02.000000Z,2025-05-27T12:54:51.437917Z,1411,11,7
2025-05-27T12:36:03.000000Z,2025-05-27T12:54:51.822318Z,1411,11,7
2025-05-27T12:36:04.000000Z,2025-05-27T12:54:52.347138Z,1411,11,7
2025-05-27T12:36:05.000000Z,2025-05-27T12:54:52.578519Z,1411,11,7
2025-05-27T12:36:06.000000Z,2025-05-27T12:54:52.962615Z,1411,11,7
2025-05-27T12:36:07.000000Z,2025-05-27T12:54:53.342730Z,1411,11,7
2025-05-27T12:36:08.000000Z,2025-05-27T12:54:54.567125Z,1411,11,7
2025-05-27T12:36:08.010000Z,2025-05-27T12:54:54.934979Z,1425,12,7
2025-05-27T12:36:08.020000Z,2025-05-27T12:54:55.266744Z,1425,12,7
2025-05-27T12:36:09.000000Z,2025-05-27T12:54:55.611218Z,1425,12,7
2025-05-27T12:36:10.000000Z,2025-05-27T12:54:55.960120Z,1425,12,7
2025-05-27T12:36:11.000000Z,2025-05-27T12:54:56.344101Z,1425,12,7
2025-05-27T12:36:12.000000Z,2025-05-27T12:54:56.721206Z,1425,12,7
2025-05-27T12:36:13.000000Z,2025-05-27T12:54:57.118892Z,1425,12,7
2025-05-27T12:36:14.000000Z,2025-05-27T12:54:57.510247Z,1425,12,7
2025-05-27T12:36:15.000000Z,2025-05-27T12:54:57.855474Z,1425,12,7
2025-05-27T12:36:16.000000Z,2025-05-27T12:54:58.303401Z,1425,12,7
2025-05-27T12:36:16.010000Z,2025-05-27T12:54:58.634651Z,1439,13,7
2025-05-27T12:36:16.020000Z,2025-05-27T12:54:59.018537Z,1439,13,7
2025-05-27T12:36:17.000000Z,2025-05-27T12:54:59.356280Z,1439,13,7
2025-05-27T12:36:18.000000Z,2025-05-27T12:54:59.710048Z,1439,13,7
2025-05-27T12:36:19.000000Z,2025-05-27T12:55:00.054941Z,1439,13,7
2025-05-27T12:36:20.000000Z,2025-05-27T12:55:00.408939Z,1439,13,7
2025-05-27T12:36:21.000000Z,2025-05-27T12:55:00.796213Z,1439,13,7
2025-05-27T12:36:22.000000Z,2025-05-27T12:55:01.161438Z,1439,13,7
2025-05-27T12:36:23.000000Z,2025-05-27T12:55:02.746064Z,1439,13,7
2025-05-27T12:36:23.010000Z,2025-05-27T12:55:03.642348Z,1453,14,7
2025-05-27T12:36:24.000000Z,2025-05-27T12:55:04.004764Z,1453,14,7
2025-05-27T12:36:25.000000Z,2025-05-27T12:55:04.344324Z,1453,14,7
2025-05-27T12:36:26.000000Z,2025-05-27T12:55:04.744094Z,1453,14,7
2025-05-27T12:36:27.000000Z,2025-05-27T12:55:05.104198Z,1453,14,7
2025-05-27T12:36:28.000000Z,2025-05-27T12:55:05.439378Z,1453,14,7
2025-05-27T12:36:29.000000Z,2025-05-27T12:55:05.820454Z,1453,14,7
2025-05-27T12:36:30.000000Z,2025-05-27T12:55:06.134025Z,1453,14,7
2025-05-27T12:36:31.000000Z,2025-05-27T12:55:06.583999Z,1453,14,7
2025-05-27T12:36:31.010000Z,2025-05-27T12:55:06.949009Z,1467,14,7
2025-05-27T12:36:32.000000Z,2025-05-27T12:55:07.346591Z,1467,14,7
2025-05-27T12:36:33.000000Z,2025-05-27T12:55:07.699233Z,1467,14,7
2025-05-27T12:36:34.000000Z,2025-05-27T12:55:08.075169Z,1467,14,7
2025-05-27T12:36:35.000000Z,2025-05-27T12:55:08.494227Z,1467,14,7
2025-05-27T12:36:36.000000Z,2025-05-27T12:55:10.088204Z,1467,14,7
2025-05-27T12:36:37.000000Z,2025-05-27T12:55:10.603611Z,1467,14,7
2025-05-27T12:36:38.000000Z,2025-05-27T12:55:10.868499Z,1467,14,7
2025-05-27T12:36:39.000000Z,2025-05-27T12:55:11.242706Z,1481,15,7
2025-05-27T12:36:39.010000Z,2025-05-27T12:55:11.610566Z,1481,15,7
2025-05-27T12:36:39.020000Z,2025-05-27T12:55:11.984335Z,1481,15,7
2025-05-27T12:36:40.000000Z,2025-05-27T12:55:12.411619Z,1481,15,7
2025-05-27T12:36:41.000000Z,2025-05-27T12:55:12.846804Z,1481,15,7
2025-05-27T12:36:42.000000Z,2025-05-27T12:55:13.261177Z,1481,15,7
2025-05-27T12:36:43.000000Z,2025-05-27T12:55:13.707229Z,1481,15,7
2025-05-27T12:36:44.000000Z,2025-05-27T12:55:14.101738Z,1481,15,7
2025-05-27T12:36:45.000000Z,2025-05-27T12:55:14.484039Z,1481,15,7
2025-05-27T12:36:46.000000Z,2025-05-27T12:55:14.920844Z,1481,15,7
2025-05-27T12:36:46.010000Z,2025-05-27T12:55:15.308623Z,1495,16,8
2025-05-27T12:36:46.020000Z,2025-05-27T12:55:15.661844Z,1495,16,8
2025-05-27T12:36:46.030000Z,2025-05-27T12:55:16.052746Z,1495,16,8
2025-05-27T12:36:47.000000Z,2025-05-27T12:55:16.532888Z,1495,16,8
2025-05-27T12:36:48.000000Z,2025-05-27T12:55:16.852912Z,1495,16,8
2025-05-27T12:36:49.000000Z,2025-05-27T12:55:17.256003Z,1495,16,8
2025-05-27T12:36:50.000000Z,2025-05-27T12:55:17.711012Z,1495,16,8
2025-05-27T12:36:51.000000Z,2025-05-27T12:55:18.103359Z,1495,16,8
2025-05-27T12:36:52.000000Z,2025-05-27T12:55:18.519212Z,1495,16,8
2025-05-27T12:36:53.000000Z,2025-05-27T12:55:18.932816Z,1495,16,8
2025-05-27T12:36:54.000000Z,2025-05-27T12:55:19.328339Z,1495,16,8
2025-05-27T12:36:54.010000Z,2025-05-27T12:55:19.682770Z,1509,17,8
2025-05-27T12:36:54.020000Z,2025-05-27T12:55:20.087864Z,1509,17,8
2025-05-27T12:36:55.000000Z,2025-05-27T12:55:20.482350Z,1509,17,8
2025-05-27T12:36:56.000000Z,2025-05-27T12:55:20.852403Z,1509,17,8
2025-05-27T12:36:57.000000Z,2025-05-27T12:55:21.248518Z,1509,17,8
2025-05-27T12:36:58.000000Z,2025-05-27T12:55:21.624761Z,1509,17,8
2025-05-27T12:36:59.000000Z,2025-05-27T12:55:22.002364Z,1509,17,8
2025-05-27T12:37:00.000000Z,2025-05-27T12:55:22.360572Z,1509,17,8
2025-05-27T12:37:01.000000Z,2025-05-27T12:55:22.816410Z,1509,17,8
2025-05-27T12:37:01.010000Z,2025-05-27T12:55:23.198669Z,1523,17,8
2025-05-27T12:37:02.000000Z,2025-05-27T12:55:23.771282Z,1523,17,8
2025-05-27T12:37:03.000000Z,2025-05-27T12:55:25.144540Z,1523,17,8
2025-05-27T12:37:04.000000Z,2025-05-27T12:55:25.899302Z,1523,17,8
2025-05-27T12:37:05.000000Z,2025-05-27T12:55:26.292111Z,1523,17,8
2025-05-27T12:37:06.000000Z,2025-05-27T12:55:26.663333Z,1523,17,8
2025-05-27T12:37:07.000000Z,2025-05-27T12:55:27.055628Z,1523,17,8
2025-05-27T12:37:08.000000Z,2025-05-27T12:55:27.426040Z,1523,17,8
2025-05-27T12:37:09.000000Z,2025-05-27T12:55:27.888683Z,1523,17,8
2025-05-27T12:37:09.010000Z,2025-05-27T12:55:28.272932Z,1537,18,9
2025-05-27T12:37:09.020000Z,2025-05-27T12:55:28.684148Z,1537,18,9
2025-05-27T12:37:09.030000Z,2025-05-27T12:55:29.106518Z,1537,18,9
2025-05-27T12:37:10.000000Z,2025-05-27T12:55:29.472707Z,1537,18,9
2025-05-27T12:37:11.000000Z,2025-05-27T12:55:29.831152Z,1537,18,9
2025-05-27T12:37:12.000000Z,2025-05-27T12:55:30.642596Z,1537,18,9
2025-05-27T12:37:13.000000Z,2025-05-27T12:55:31.141527Z,1537,18,9
2025-05-27T12:37:14.000000Z,2025-05-27T12:55:32.393510Z,1537,18,9
2025-05-27T12:37:15.000000Z,2025-05-27T12:55:32.863995Z,1537,18,9
2025-05-27T12:37:16.000000Z,2025-05-27T12:55:33.210010Z,1537,18,9
2025-05-27T12:37:17.000000Z,2025-05-27T12:55:33.564586Z,1537,18,9
2025-05-27T12:37:17.010000Z,2025-05-27T12:55:33.973436Z,1551,19,9
2025-05-27T12:37:17.020000Z,2025-05-27T12:55:34.345666Z,1551,19,9
2025-05-27T12:37:18.000000Z,2025-05-27T12:55:34.691642Z,1551,19,9
2025-05-27T12:37:19.000000Z,2025-05-27T12:55:36.892628Z,1551,19,9
2025-05-27T12:37:20.000000Z,2025-05-27T12:55:37.388583Z,1551,19,9
2025-05-27T12:37:21.000000Z,2025-05-27T12:55:37.835309Z,1551,19,9
2025-05-27T12:37:22.000000Z,2025-05-27T12:55:38.188680Z,1551,19,9
2025-05-27T12:37:23.000000Z,2025-05-27T12:55:38.601934Z,1551,19,9
2025-05-27T12:37:24.000000Z,2025-05-27T12:55:39.083366Z,1551,19,9
2025-05-27T12:37:24.010000Z,2025-05-27T12:55:39.467483Z,1565,20,9
2025-05-27T12:37:24.020000Z,2025-05-27T12:55:39.957520Z,1565,20,9
2025-05-27T12:37:25.000000Z,2025-05-27T12:55:40.199334Z,1565,20,9
2025-05-27T12:37:26.000000Z,2025-05-27T12:55:40.573742Z,1565,20,9
2025-05-27T12:37:27.000000Z,2025-05-27T12:55:40.924791Z,1565,20,9
2025-05-27T12:37:28.000000Z,2025-05-27T12:55:41.274833Z,1565,20,9
2025-05-27T12:37:29.000000Z,2025-05-27T12:55:41.632660Z,1565,20,9
2025-05-27T12:37:30.000000Z,2025-05-27T12:55:41.974655Z,1565,20,9
2025-05-27T12:37:31.000000Z,2025-05-27T12:55:42.363691Z,1565,20,9
2025-05-27T12:37:32.000000Z,2025-05-27T12:55:42.809349Z,1565,20,9
2025-05-27T12:37:32.010000Z,2025-05-27T12:55:43.202071Z,1579,21,9
